Price,Close,High,Low,Open,Volume,Ticker
Ticker,SPY,SPY,SPY,SPY,SPY,
Date,,,,,,
2010-06-15,84.14634704589844,84.2214765665007,82.71134855473065,82.85409865628546,238268700,SPY
2010-06-16,84.11626434326172,84.46186460142148,83.54526987099156,83.71055819707078,216374000,SPY
2010-06-17,84.25154876708984,84.39429890125368,83.43262706102982,84.35673126636331,263185800,SPY
2010-06-18,84.3428726196289,84.64482046932184,84.07111494747642,84.41835958205215,174006600,SPY
2010-06-21,84.1012954711914,85.45252740100152,83.63326717508446,85.39214129770144,213140700,SPY
2010-06-22,82.71232604980469,84.4712004833504,82.59154806256873,84.10131033837737,239355400,SPY
2010-06-23,82.4556655883789,83.05956701647892,81.88950475993691,82.76516384643193,254639900,SPY
2010-06-24,81.08931732177734,82.15370231833853,80.87795155887345,82.04801943688658,268523600,SPY
2010-06-25,81.42900848388672,81.84418954232177,80.59863484844766,81.33087027645239,238726500,SPY
2010-06-28,81.17237854003906,81.76873540872815,80.87797531818184,81.5498191587572,169218600,SPY
2010-06-29,78.6661148071289,81.15722334963091,78.16789655419802,80.03244699210035,373649500,SPY
2010-06-30,77.91883850097656,79.17193830000492,77.66217589776717,78.44725303804518,284101700,SPY
2010-07-01,77.57157897949219,78.12263892554412,76.34111917143942,77.86598213078797,382924800,SPY
2010-07-02,77.14884948730469,78.06980539103158,76.71102280723102,77.8357940827779,233385200,SPY
2010-07-06,77.65461730957031,78.78693890823213,76.90728090776797,78.23587319613111,256935300,SPY
2010-07-07,80.10043334960938,80.19856581849207,77.76784777418901,77.85088515527656,253769400,SPY
2010-07-08,80.89302825927734,80.983610268179,79.94942727132916,80.77224456836396,210842100,SPY
2010-07-09,81.49693298339844,81.50448340423003,80.71940665697026,80.87038051790022,144999900,SPY
2010-07-12,81.54981231689453,81.70833667234187,80.88551895702669,81.22521318165866,131283600,SPY
2010-07-13,82.7802734375,83.10486681784468,82.22920763885698,82.39528242089423,213025900,SPY
2010-07-14,82.7727279663086,83.09732712536419,82.1763711038908,82.51606535345019,184426800,SPY
2010-07-15,82.79534912109375,83.08220183055998,81.65547718733247,82.74250768094772,232337900,SPY
2010-07-16,80.5156021118164,82.44054501229084,80.35707204961889,82.34995722807575,282693400,SPY
2010-07-19,80.99119567871094,81.24785249385837,80.18347311444421,80.81002582335475,186709000,SPY
2010-07-20,81.88948059082031,81.94986668430774,79.88149468079874,79.91924102860193,258162400,SPY
2010-07-21,80.8250961303711,82.33485790044193,80.4929466979846,82.31221239537633,264527000,SPY
2010-07-22,82.62926483154297,82.99161020731341,81.77625146508448,81.78379612760152,274781300,SPY
2010-07-23,83.34642028808594,83.46719826240688,82.2291937893688,82.46320507412435,222020800,SPY
2010-07-26,84.21453857421875,84.29757596079429,83.25584205550942,83.48985336715718,184445700,SPY
2010-07-27,84.20698547363281,84.76559585158186,83.8748359606053,84.67500805004195,204855600,SPY
2010-07-28,83.6634750366211,84.29002774189532,83.38416695180003,84.0333651689516,163056200,SPY
2010-07-29,83.2558364868164,84.41080363829673,82.59154319793042,84.1843370065499,220149100,SPY
2010-07-30,83.24072265625,83.68610542674054,82.26693126576883,82.410354734838,220070600,SPY
2010-08-02,85.1203842163086,85.25626302834608,84.19942846353065,84.53912261398185,188263200,SPY
2010-08-03,84.71273040771484,85.1279114220913,84.43342241822664,84.90900104247098,146657300,SPY
2010-08-04,85.27890014648438,85.3845830166392,84.6674484321194,84.94675069212094,158171700,SPY
2010-08-05,85.18831634521484,85.2336131197458,84.60706053217788,84.73538891489862,140473800,SPY
2010-08-06,84.84107971191406,84.97695852962491,83.73140366048976,84.35040588355352,239728300,SPY
2010-08-09,85.29400634765625,85.43743558696745,84.78823743752811,85.24116490569189,120800400,SPY
2010-08-10,84.83352661132812,85.2864598289253,84.07110093089543,84.56931940725318,242916300,SPY
2010-08-11,82.50849151611328,83.55777559338729,82.37261271247353,83.52757966376905,273406900,SPY
2010-08-12,82.0027084350586,82.29711151936122,81.22518204527043,81.26292839322066,239542600,SPY
2010-08-13,81.76116943359375,82.25184329646342,81.66303696473409,81.74607434580214,158698500,SPY
2010-08-16,81.72343444824219,81.98764169738696,80.90816142863598,81.20256461472388,147895300,SPY
2010-08-17,82.72740936279297,83.33131649086876,82.19144452228618,82.42546155804028,172270300,SPY
2010-08-18,82.87841033935547,83.32378749740867,82.21411693505543,82.68969003320682,182922100,SPY
2010-08-19,81.43656921386719,82.65192821903355,81.09687503000964,82.44811286057615,265847600,SPY
2010-08-20,81.17237854003906,81.48188261184559,80.58357209632463,81.19502405567626,209714200,SPY
2010-08-23,80.86284637451172,81.9574214068388,80.82510002472759,81.55733543997835,163490300,SPY
2010-08-24,79.66259765625,80.3117958311675,79.23986610394482,79.97964632047889,280677800,SPY
2010-08-25,79.97209930419922,80.27404711308675,78.72654443503967,79.22476292713232,272234800,SPY
2010-08-26,79.43614196777344,80.45523031734626,79.17192897108515,80.34954742238529,224439500,SPY
2010-08-27,80.66658020019531,80.74961756690233,78.74163144003745,79.93434474429773,272649000,SPY
2010-08-30,79.49652862548828,80.704343020682,79.48898396100057,80.45523086972686,167238600,SPY
2010-08-31,79.49652862548828,80.00230335117215,78.87752633963014,79.20212545046343,273933100,SPY
2010-09-01,81.87439727783203,81.98763058620156,80.51561485525363,80.56845629792137,256828100,SPY
2010-09-02,82.63682556152344,82.65192064772485,81.89703963338268,82.0706648007668,156112200,SPY
2010-09-03,83.708740234375,83.78422717043875,82.99915036495076,83.44453307850982,212197300,SPY
